order_id,customer_id,order_date,shipping_method,status,region
35734,125,2024-12-09,Standard,Shipped,Midwest
35735,739,2024-10-20,Standard,Delivered,South
35736,1120,2024-12-28,Standard,Returned,East
35737,3155,2024-11-06,Standard,Delivered,South
35738,538,2024-11-23,Standard,Delivered,West
35739,3754,2025-04-19,Standard,Delivered,East
35740,4548,2025-03-13,Standard,Delivered,Midwest
35741,4167,2025-02-07,Second Day,Delivered,West
35742,3168,2025-03-04,Standard,Delivered,South
35743,2378,2025-10-10,Standard,Delivered,Midwest
35744,2514,2024-07-08,Standard,Delivered,East
35745,4451,2024-03-01,Standard,Delivered,Midwest
35746,4758,2024-01-18,Second Day,Delivered,East
35747,1848,2025-10-08,Second Day,Shipped,East
35748,1526,2025-12-26,Standard,Delivered,West
35749,2450,2024-12-18,Second Day,Delivered,Midwest
35750,982,2024-07-27,Standard,Delivered,West
35751,3058,2024-08-06,Standard,Delivered,South
35752,351,2025-06-27,Standard,Delivered,East
35753,459,2024-11-24,Second Day,Delivered,Midwest
35754,2651,2024-09-22,Second Day,Delivered,East
35755,65,2025-03-05,Standard,Delivered,West
35756,2388,2024-06-10,Second Day,Delivered,South
35757,112,2024-06-14,Standard,Delivered,West
35758,4112,2025-03-31,Standard,Delivered,Midwest
35759,1672,2025-02-12,Standard,Delivered,East
35760,2662,2025-09-21,Standard,Delivered,Midwest
35761,3576,2025-11-27,Standard,Delivered,East
35762,2856,2025-12-31,Standard,Delivered,Midwest
35763,2641,2025-10-19,Same Day,Shipped,West
35764,4749,2025-04-25,Second Day,Shipped,West
35765,2271,2025-02-01,Standard,Delivered,West
35766,3088,2025-10-01,Standard,Shipped,West
35767,2329,2024-01-08,Standard,Delivered,West
35768,4144,2024-07-27,Second Day,Delivered,East
35769,4274,2025-12-16,Same Day,Shipped,West
35770,4284,2025-07-03,Second Day,Shipped,Midwest
35771,4566,2025-10-31,Standard,Delivered,South
35772,4697,2024-08-20,Second Day,Delivered,South
35773,1857,2024-08-26,Second Day,Delivered,West
35774,2805,2024-07-11,Standard,Delivered,West
35775,2846,2024-02-16,Second Day,Cancelled,East
35776,3129,2024-03-07,Same Day,Delivered,South
35777,467,2025-04-30,Standard,Returned,West
35778,546,2025-05-10,Standard,Delivered,West
35779,2380,2024-07-03,Standard,Delivered,Midwest
35780,4773,2025-03-12,Standard,Shipped,East
35781,4880,2024-09-06,Second Day,Returned,West
35782,1205,2025-04-18,Same Day,Delivered,West
35783,4488,2024-12-13,Standard,Delivered,West
35784,2448,2025-10-28,Standard,Delivered,East
35785,2760,2024-07-26,Second Day,Delivered,West
35786,2896,2024-01-23,Standard,Delivered,South
35787,2769,2024-11-27,Standard,Delivered,Midwest
35788,2227,2025-04-18,Standard,Delivered,South
35789,3484,2024-01-02,Standard,Delivered,West
35790,4617,2025-03-14,Standard,Delivered,West
35791,2622,2025-06-08,Standard,Shipped,Midwest
35792,1185,2025-02-05,Standard,Delivered,South
35793,2773,2024-01-30,Same Day,Shipped,East
35794,152,2024-01-17,Standard,Delivered,West
35795,4979,2024-01-04,Standard,Delivered,South
35796,4166,2025-03-15,Second Day,Delivered,West
35797,985,2025-06-11,Standard,Delivered,East
35798,4763,2024-01-31,Standard,Delivered,West
35799,1296,2024-05-28,Same Day,Shipped,South
35800,4296,2025-09-27,Standard,Delivered,East
35801,3347,2025-08-03,Standard,Shipped,South
35802,3741,2024-10-15,Standard,Shipped,East
35803,2022,2024-01-12,Standard,Delivered,West
35804,3781,2024-04-08,Standard,Delivered,South
35805,743,2025-01-27,Same Day,Shipped,West
35806,4717,2025-07-25,Standard,Delivered,East
35807,1314,2025-11-25,Same Day,Delivered,South
35808,4112,2025-05-18,Standard,Shipped,Midwest
35809,2015,2025-09-25,Second Day,Delivered,West
35810,2678,2025-07-26,Standard,Shipped,West
35811,2299,2024-05-19,Standard,Shipped,East
35812,4438,2024-02-12,Second Day,Shipped,East
35813,2902,2024-03-06,Standard,Delivered,South
35814,2706,2024-10-26,Standard,Delivered,East
35815,1540,2024-01-18,Second Day,Delivered,Midwest
35816,3595,2024-01-16,Same Day,Cancelled,West
35817,3611,2024-08-23,Standard,Delivered,East
35818,4934,2025-11-18,Standard,Delivered,East
35819,4510,2024-06-02,Standard,Delivered,South
35820,3502,2024-02-13,Standard,Delivered,South
35821,694,2024-08-04,Standard,Shipped,East
35822,3465,2025-05-04,Second Day,Delivered,West
35823,1348,2025-04-14,Standard,Delivered,West
35824,1647,2024-02-16,Second Day,Delivered,West
35825,3154,2025-02-12,Second Day,Delivered,West
35826,1119,2024-02-24,Same Day,Delivered,East
35827,1717,2024-08-08,Same Day,Delivered,West
35828,2221,2025-04-30,Standard,Delivered,South
35829,392,2024-08-08,Standard,Delivered,East
35830,3401,2025-07-09,Standard,Returned,East
35831,1265,2024-02-19,Same Day,Delivered,Midwest
35832,1412,2025-03-11,Standard,Delivered,East
35833,1465,2025-03-11,Standard,Delivered,West
35834,3065,2025-07-04,Standard,Delivered,East
35835,3270,2024-11-24,Standard,Delivered,West
35836,827,2025-10-11,Second Day,Delivered,West
35837,4568,2024-02-14,Second Day,Delivered,West
35838,4246,2024-08-22,Standard,Delivered,East
35839,2799,2025-01-12,Standard,Delivered,South
35840,2884,2025-05-02,Standard,Delivered,East
35841,329,2025-12-31,Standard,Delivered,West
35842,149,2024-07-09,Standard,Delivered,East
35843,2978,2025-11-06,Standard,Returned,West
35844,3938,2025-11-10,Standard,Delivered,West
35845,1346,2025-05-03,Standard,Delivered,West
35846,4654,2024-04-09,Standard,Delivered,South
35847,1183,2025-04-15,Standard,Delivered,East
35848,1136,2025-03-07,Standard,Delivered,West
35849,4106,2025-11-28,Standard,Delivered,South
35850,4227,2024-02-03,Standard,Shipped,West
35851,3655,2025-06-13,Second Day,Delivered,East
35852,3337,2024-01-30,Standard,Delivered,East
35853,3744,2025-05-13,Standard,Delivered,Midwest
35854,4689,2024-08-19,Standard,Cancelled,West
35855,3032,2025-12-12,Second Day,Delivered,West
35856,3443,2025-01-12,Same Day,Shipped,Midwest
35857,1235,2025-02-21,Standard,Delivered,West
35858,1858,2025-02-02,Standard,Cancelled,East
35859,3101,2024-09-04,Standard,Delivered,West
35860,320,2024-12-28,Same Day,Delivered,West
35861,3158,2024-07-07,Second Day,Delivered,Midwest
35862,2634,2024-10-01,Standard,Delivered,West
35863,3396,2024-09-05,Standard,Delivered,East
35864,3754,2025-07-12,Second Day,Delivered,East
35865,213,2024-02-14,Standard,Delivered,West
35866,2427,2024-01-26,Second Day,Returned,East
35867,541,2025-03-27,Standard,Delivered,East
35868,2779,2024-05-13,Standard,Delivered,South
35869,25,2024-06-12,Standard,Delivered,East
35870,2353,2025-11-03,Standard,Delivered,West
35871,3389,2024-07-27,Second Day,Delivered,West
35872,4616,2025-08-24,Standard,Delivered,East
35873,2532,2024-02-02,Standard,Shipped,East
35874,2803,2024-05-12,Standard,Delivered,West
35875,4454,2025-05-04,Standard,Delivered,West
35876,4779,2025-07-08,Standard,Delivered,West
35877,2871,2024-02-16,Standard,Delivered,West
35878,2620,2025-05-03,Standard,Cancelled,West
35879,4279,2024-10-17,Standard,Shipped,West
35880,814,2025-11-01,Standard,Delivered,West
35881,464,2025-12-31,Standard,Delivered,West
35882,1519,2025-03-04,Standard,Delivered,Midwest
35883,3950,2024-07-03,Standard,Shipped,Midwest
35884,3100,2025-03-09,Standard,Delivered,East
35885,2579,2024-06-06,Standard,Delivered,South
35886,4692,2024-01-08,Second Day,Returned,West
35887,3615,2024-10-12,Standard,Delivered,West
35888,3458,2024-04-11,Standard,Cancelled,East
35889,3145,2025-04-22,Second Day,Cancelled,West
35890,2152,2024-09-02,Second Day,Shipped,West
35891,2166,2025-11-24,Standard,Delivered,East
35892,564,2025-09-08,Standard,Delivered,West
35893,1946,2024-03-01,Standard,Delivered,West
35894,4171,2024-10-01,Standard,Delivered,West
35895,3153,2025-06-05,Standard,Delivered,West
35896,4490,2024-11-16,Standard,Delivered,East
35897,1086,2025-04-12,Standard,Delivered,East
35898,1441,2024-08-07,Same Day,Shipped,Midwest
35899,3643,2025-12-01,Standard,Delivered,West
35900,3054,2025-12-30,Second Day,Cancelled,East
35901,814,2024-10-13,Standard,Shipped,West
35902,4298,2025-06-26,Second Day,Delivered,West
35903,4181,2025-05-07,Standard,Delivered,East
35904,1588,2024-04-14,Standard,Delivered,East
35905,617,2025-09-24,Second Day,Delivered,East
35906,1264,2024-06-28,Standard,Delivered,Midwest
35907,1216,2024-03-30,Standard,Shipped,South
35908,617,2024-02-05,Standard,Delivered,East
35909,1088,2025-08-20,Second Day,Delivered,South
35910,3356,2024-05-18,Second Day,Delivered,East
35911,2290,2024-08-26,Standard,Delivered,West
35912,135,2024-04-27,Second Day,Delivered,East
35913,469,2025-07-16,Standard,Delivered,Midwest
35914,3343,2024-06-09,Same Day,Delivered,East
35915,648,2024-01-21,Standard,Returned,East
35916,1400,2025-05-06,Standard,Delivered,East
35917,3967,2024-03-04,Standard,Delivered,East
35918,4024,2024-02-29,Second Day,Delivered,East
35919,477,2024-08-10,Standard,Delivered,Midwest
35920,4510,2024-06-27,Standard,Delivered,South
35921,2675,2024-09-13,Standard,Shipped,South
35922,4484,2025-09-15,Same Day,Delivered,South
35923,2484,2024-10-05,Same Day,Delivered,South
35924,2065,2025-08-16,Standard,Delivered,East
35925,2412,2025-10-18,Standard,Shipped,West
35926,2940,2025-05-28,Standard,Delivered,West
35927,1866,2025-01-18,Standard,Delivered,Midwest
35928,2647,2024-04-13,Standard,Delivered,East
35929,1913,2024-01-11,Standard,Shipped,East
35930,585,2025-02-06,Second Day,Delivered,East
35931,4096,2025-05-26,Standard,Delivered,West
35932,3903,2025-11-26,Standard,Delivered,East
35933,788,2024-06-23,Standard,Delivered,East
35934,4387,2024-03-24,Standard,Delivered,West
35935,3088,2025-01-15,Standard,Delivered,West
35936,1015,2025-01-25,Standard,Delivered,South
35937,2011,2024-09-28,Standard,Cancelled,East
35938,3840,2024-12-25,Standard,Delivered,East
35939,3870,2024-11-02,Same Day,Shipped,East
35940,3679,2024-01-10,Standard,Delivered,Midwest
35941,2917,2025-10-31,Standard,Delivered,West
35942,3854,2024-10-09,Standard,Delivered,South
35943,36,2024-10-26,Standard,Delivered,East
35944,1953,2024-01-08,Standard,Delivered,West
35945,2196,2024-12-29,Standard,Delivered,West
35946,2937,2024-10-11,Standard,Shipped,South
35947,1145,2025-02-06,Standard,Delivered,East
35948,518,2025-01-13,Same Day,Delivered,South
35949,4420,2024-06-29,Standard,Delivered,East
35950,12,2024-01-06,Standard,Delivered,West
35951,4034,2024-02-26,Second Day,Delivered,East
35952,3246,2025-01-19,Standard,Delivered,East
35953,2460,2025-07-12,Standard,Cancelled,East
35954,4414,2025-07-07,Standard,Delivered,East
35955,4372,2025-11-09,Standard,Delivered,East
35956,229,2024-10-20,Standard,Delivered,West
35957,501,2024-02-03,Same Day,Returned,West
35958,4324,2025-06-29,Standard,Delivered,East
35959,2044,2025-04-27,Standard,Delivered,West
35960,4951,2024-06-24,Second Day,Shipped,West
35961,4750,2025-09-14,Standard,Delivered,East
35962,1487,2025-01-29,Standard,Delivered,South
35963,4195,2025-10-24,Standard,Delivered,East
35964,3249,2024-03-07,Second Day,Shipped,East
35965,4639,2025-04-03,Second Day,Delivered,West
35966,1386,2024-09-02,Standard,Delivered,East
35967,130,2024-07-19,Standard,Delivered,East
35968,3,2025-01-19,Standard,Delivered,East
35969,773,2024-08-27,Standard,Delivered,West
35970,3235,2025-02-15,Second Day,Delivered,South
35971,1937,2024-03-09,Standard,Delivered,South
35972,4925,2024-05-18,Standard,Delivered,West
35973,4099,2024-06-26,Standard,Delivered,East
35974,750,2025-07-13,Standard,Delivered,Midwest
35975,3009,2024-05-03,Standard,Delivered,West
35976,491,2024-02-12,Standard,Cancelled,South
35977,961,2025-03-15,Second Day,Delivered,East
35978,603,2024-03-08,Second Day,Delivered,South
35979,1448,2024-06-26,Standard,Delivered,Midwest
35980,357,2025-12-15,Standard,Delivered,West
35981,2680,2024-09-01,Standard,Delivered,West
35982,4021,2025-07-17,Standard,Cancelled,East
35983,707,2025-10-10,Second Day,Delivered,East
35984,4656,2025-08-27,Standard,Delivered,East
35985,2068,2025-02-19,Standard,Delivered,East
35986,2971,2024-05-19,Second Day,Shipped,East
35987,2584,2024-03-28,Second Day,Delivered,East
35988,2935,2025-03-14,Second Day,Delivered,West
35989,2032,2024-10-10,Second Day,Delivered,East
35990,4219,2025-07-30,Second Day,Delivered,East
35991,2669,2024-05-26,Standard,Delivered,West
35992,507,2024-07-28,Second Day,Delivered,East
35993,1463,2024-11-04,Standard,Delivered,Midwest
35994,3777,2024-06-16,Standard,Delivered,West
35995,4949,2024-08-21,Standard,Delivered,South
35996,4527,2024-09-26,Standard,Delivered,East
35997,4172,2025-06-28,Second Day,Delivered,West
35998,4466,2024-01-06,Second Day,Delivered,East
35999,4750,2025-06-17,Standard,Delivered,East
36000,4433,2024-12-14,Second Day,Delivered,South
36001,4828,2024-07-15,Second Day,Shipped,West
36002,2982,2024-08-14,Standard,Delivered,South
36003,1241,2024-08-02,Standard,Shipped,Midwest
36004,1395,2025-11-27,Second Day,Delivered,Midwest
36005,2234,2025-01-30,Standard,Delivered,East
36006,749,2025-04-16,Same Day,Delivered,West
36007,638,2024-05-01,Standard,Delivered,East
36008,1018,2024-02-19,Second Day,Delivered,East
36009,2770,2024-04-28,Standard,Delivered,West
36010,71,2024-09-22,Standard,Delivered,East
36011,2337,2025-08-07,Second Day,Delivered,East
36012,4747,2024-07-02,Second Day,Delivered,East
36013,4424,2025-01-08,Standard,Delivered,South
36014,1053,2024-04-04,Same Day,Delivered,East
36015,3387,2024-04-30,Standard,Delivered,East
36016,3269,2024-01-02,Standard,Delivered,Midwest
36017,2723,2025-08-07,Second Day,Delivered,East
36018,4638,2024-12-17,Second Day,Delivered,East
36019,169,2025-11-19,Standard,Delivered,South
36020,4356,2024-08-02,Same Day,Delivered,East
36021,4128,2025-04-07,Same Day,Delivered,Midwest
36022,3850,2025-05-18,Standard,Shipped,East
36023,1624,2025-04-02,Second Day,Delivered,West
36024,189,2025-03-26,Standard,Delivered,East
36025,4127,2025-05-15,Standard,Delivered,West
36026,3594,2025-03-23,Standard,Delivered,West
36027,4077,2025-02-03,Standard,Delivered,Midwest
36028,3091,2025-10-23,Standard,Delivered,East
36029,125,2024-05-29,Standard,Delivered,Midwest
36030,2986,2024-10-04,Standard,Delivered,East
36031,763,2024-01-14,Standard,Delivered,East
36032,4880,2025-07-30,Standard,Delivered,West
36033,3948,2025-09-07,Second Day,Delivered,South
36034,2395,2024-04-25,Standard,Delivered,East
36035,4295,2024-11-05,Standard,Delivered,South
36036,3685,2024-02-24,Standard,Cancelled,Midwest
36037,1236,2025-04-20,Standard,Delivered,Midwest
36038,4979,2024-04-17,Standard,Delivered,South
36039,3130,2025-07-02,Standard,Shipped,East
36040,2169,2024-09-23,Standard,Delivered,Midwest
36041,4141,2025-08-09,Second Day,Delivered,Midwest
36042,77,2024-04-16,Same Day,Delivered,West
36043,1072,2025-12-11,Standard,Delivered,East
36044,1212,2025-01-08,Standard,Delivered,West
36045,4968,2024-01-09,Second Day,Delivered,East
36046,1788,2024-02-26,Standard,Delivered,West
36047,3436,2024-07-27,Standard,Shipped,East
36048,1523,2025-07-12,Standard,Delivered,South
36049,1673,2025-06-26,Standard,Delivered,South
36050,2409,2024-08-20,Second Day,Shipped,South
36051,4210,2025-01-09,Standard,Shipped,East
36052,2928,2024-07-21,Standard,Delivered,South
36053,302,2025-09-25,Standard,Delivered,East
36054,2228,2025-02-21,Standard,Delivered,East
36055,204,2024-03-10,Standard,Cancelled,East
36056,4988,2025-01-23,Second Day,Cancelled,East
36057,1727,2024-01-13,Standard,Delivered,West
36058,1938,2024-12-23,Standard,Delivered,West
36059,419,2024-05-10,Standard,Delivered,West
36060,2082,2024-03-11,Second Day,Delivered,West
36061,1818,2024-05-18,Standard,Delivered,West
36062,4523,2025-07-29,Same Day,Delivered,East
36063,3212,2024-02-19,Standard,Shipped,East
36064,1491,2024-07-28,Standard,Cancelled,East
36065,4307,2024-08-23,Standard,Delivered,East
36066,3918,2024-05-11,Standard,Returned,West
36067,1517,2025-10-10,Standard,Delivered,East
36068,3493,2025-02-21,Same Day,Returned,East
36069,1431,2025-10-18,Standard,Delivered,East
36070,3804,2025-07-06,Second Day,Shipped,West
36071,1240,2024-03-30,Standard,Shipped,South
36072,4999,2025-12-08,Standard,Delivered,Midwest
36073,2135,2024-04-26,Standard,Shipped,Midwest
36074,1497,2025-08-27,Second Day,Delivered,West
36075,1457,2025-10-28,Second Day,Delivered,Midwest
36076,2912,2024-09-27,Second Day,Returned,South
36077,1015,2025-01-29,Same Day,Returned,South
36078,40,2024-03-01,Standard,Cancelled,East
36079,2932,2024-02-05,Standard,Delivered,West
36080,4117,2025-09-05,Standard,Delivered,West
36081,3983,2024-12-15,Standard,Cancelled,East
36082,1127,2024-12-26,Second Day,Delivered,South
36083,2188,2024-03-25,Second Day,Delivered,West
36084,186,2025-03-14,Standard,Delivered,East
36085,1758,2024-04-14,Standard,Delivered,Midwest
36086,2108,2024-04-23,Standard,Delivered,South
36087,4404,2025-02-06,Standard,Shipped,South
36088,3904,2024-04-07,Same Day,Delivered,Midwest
36089,2556,2025-04-23,Second Day,Delivered,Midwest
36090,2835,2024-10-16,Standard,Returned,South
36091,1527,2024-11-28,Second Day,Delivered,East
36092,2968,2024-04-18,Second Day,Delivered,South
36093,357,2024-12-30,Standard,Delivered,West
36094,4341,2024-03-19,Standard,Delivered,South
36095,2584,2025-09-01,Second Day,Delivered,East
36096,800,2024-06-18,Second Day,Cancelled,Midwest
36097,2219,2024-12-04,Standard,Delivered,South
36098,4025,2025-11-30,Standard,Delivered,East
36099,588,2024-04-09,Standard,Shipped,West
36100,1526,2024-03-27,Standard,Delivered,West
36101,249,2024-03-20,Standard,Delivered,East
36102,2138,2024-07-27,Standard,Delivered,West
36103,2301,2024-07-18,Standard,Delivered,South
36104,3659,2024-05-29,Standard,Returned,South
36105,2168,2024-08-02,Second Day,Delivered,East
36106,3684,2025-04-15,Same Day,Delivered,West
36107,3821,2025-04-21,Same Day,Shipped,East
36108,4310,2024-11-10,Same Day,Delivered,East
36109,9,2024-04-29,Standard,Delivered,West
36110,699,2025-10-03,Standard,Delivered,East
36111,2432,2024-10-26,Second Day,Delivered,East
36112,3974,2024-01-15,Standard,Delivered,South
36113,4690,2025-02-26,Second Day,Cancelled,East
36114,3334,2024-04-29,Standard,Delivered,South
36115,2347,2024-03-14,Standard,Shipped,West
36116,1438,2025-02-10,Standard,Delivered,West
36117,4088,2024-05-08,Standard,Delivered,East
36118,893,2025-05-25,Standard,Delivered,Midwest
36119,1554,2024-05-04,Standard,Delivered,East
36120,295,2025-03-15,Standard,Delivered,East
36121,2888,2025-12-04,Standard,Delivered,West
36122,4512,2024-09-16,Standard,Delivered,East
36123,3576,2024-05-28,Second Day,Returned,East
36124,1100,2024-07-14,Same Day,Delivered,West
36125,2412,2025-05-20,Second Day,Delivered,West
36126,1812,2025-10-16,Standard,Returned,Midwest
36127,2473,2025-06-05,Standard,Delivered,Midwest
36128,4501,2024-08-26,Standard,Delivered,West
36129,4969,2025-03-14,Same Day,Delivered,South
36130,4749,2024-05-18,Standard,Delivered,West
36131,4645,2025-06-21,Second Day,Shipped,East
36132,2211,2025-03-29,Standard,Delivered,Midwest
36133,4980,2025-08-29,Standard,Delivered,East
